name, latitude, longitude, timestamp
activity, -5.8840975, -35.1901817, 2018-04-01T01:22:01.376Z
activity, -5.8944125, -35.1783218, 2018-04-01T01:22:01.376Z
activity, -5.8935379, -35.177452, 2018-04-01T01:22:01.376Z
activity, -5.891098, -35.1766624, 2018-04-01T05:59:20.669Z
activity, -5.8452939, -35.2041511, 2018-04-01T05:59:20.669Z
activity, -5.8453106, -35.2041702, 2018-04-01T22:37:08.066Z
activity, -5.8719449, -35.1814575, 2018-04-01T22:37:08.066Z
activity, -5.870162, -35.1824684, 2018-04-02T01:03:00Z
activity, -5.8546071, -35.2032318, 2018-04-02T01:03:00Z
activity, -5.8453116, -35.2041702, 2018-04-02T01:03:00Z
activity, -5.8452882, -35.2041435, 2018-04-02T15:45:43Z
activity, -5.8431882, -35.1993408, 2018-04-02T15:45:43Z
activity, -5.8431882, -35.1993408, 2018-04-02T17:33:14.239Z
activity, -5.8452882, -35.2041435, 2018-04-02T17:33:14.239Z
activity, -5.8452882, -35.2041435, 2018-04-02T17:51:19.196Z
activity, -5.8431882, -35.1993408, 2018-04-02T17:51:19.196Z
activity, -5.8431692, -35.1995353, 2018-04-02T19:30:02.162Z
activity, -5.8452882, -35.2041435, 2018-04-02T19:30:02.162Z
activity, -5.8452882, -35.2041435, 2018-04-02T20:04:52Z
activity, -5.8436565, -35.203514, 2018-04-02T20:04:52Z
activity, -5.8384099, -35.2055664, 2018-04-02T20:04:52Z
activity, -5.8384099, -35.2055664, 2018-04-02T20:25:29.306Z
activity, -5.8363862, -35.2073593, 2018-04-02T20:25:29.306Z
activity, -5.8369703, -35.2062225, 2018-04-02T20:35:38.682Z
activity, -5.8396816, -35.2118034, 2018-04-02T20:35:38.682Z
activity, -5.8349819, -35.2075767, 2018-04-02T20:35:38.682Z
activity, -5.8357419, -35.2077713, 2018-04-02T20:35:38.682Z
activity, -5.8328866, -35.2077293, 2018-04-02T20:35:38.682Z
activity, -5.8314518, -35.2077751, 2018-04-02T20:35:38.682Z
activity, -5.8320631, -35.2062072, 2018-04-02T20:35:38.682Z
activity, -5.8344635, -35.203041, 2018-04-02T20:35:38.682Z
activity, -5.842288, -35.2013587, 2018-04-02T20:35:38.682Z
activity, -5.8444285, -35.2005882, 2018-04-02T20:35:38.682Z
activity, -5.8458471, -35.2016143, 2018-04-02T20:35:38.682Z
activity, -5.8474011, -35.2023544, 2018-04-02T20:35:38.682Z
activity, -5.8482112, -35.1989822, 2018-04-02T21:27:43.836Z
activity, -5.8452882, -35.2041435, 2018-04-02T21:27:43.836Z
activity, -5.8452882, -35.2041435, 2018-04-02T22:00:05.902Z
activity, -5.8431882, -35.1993408, 2018-04-02T22:00:05.902Z
activity, -5.8431882, -35.1993408, 2018-04-03T00:58:38.480Z
activity, -5.8452882, -35.2041435, 2018-04-03T00:58:38.480Z
activity, -5.8452882, -35.2041435, 2018-04-03T09:44:13.943Z
activity, -5.8396587, -35.2105979, 2018-04-03T09:44:13.943Z
activity, -5.8303899, -35.2113647, 2018-04-03T09:44:13.943Z
activity, -5.831582, -35.2058219, 2018-04-03T09:44:13.943Z
activity, -5.843141, -35.1991691, 2018-04-03T09:44:13.943Z
activity, -5.843141, -35.1991691, 2018-04-03T15:05:44.660Z
activity, -5.8468942, -35.199604, 2018-04-03T15:05:44.660Z
activity, -5.8452882, -35.2041435, 2018-04-03T15:05:44.660Z
activity, -5.8452882, -35.2041435, 2018-04-03T16:41:19.434Z
activity, -5.8627667, -35.2051811, 2018-04-03T16:41:19.434Z
activity, -5.8727726, -35.2041282, 2018-04-03T16:41:19.434Z
activity, -5.872786, -35.2041244, 2018-04-03T17:05:27.463Z
activity, -5.862524, -35.2051391, 2018-04-03T17:05:27.463Z
activity, -5.8599891, -35.2051582, 2018-04-03T17:05:27.463Z
