name, latitude, longitude, timestamp
activity, -5.843265, -35.1998939, 2015-04-01T11:58:05.217Z
activity, -5.8431653, -35.2002601, 2015-04-01T11:58:05.217Z
activity, -5.8433351, -35.199974, 2015-04-01T15:30:50.489Z
activity, -5.8453607, -35.2042274, 2015-04-01T15:30:50.489Z
activity, -5.8453755, -35.2042427, 2015-04-01T18:46:45.374Z
activity, -5.8497381, -35.2068367, 2015-04-01T18:46:45.374Z
activity, -5.8585195, -35.2086906, 2015-04-01T22:37:21.158Z
activity, -5.8453359, -35.2041969, 2015-04-01T22:37:21.158Z
activity, -5.845395, -35.2042655, 2015-04-02T20:12:49.446Z
activity, -5.8498983, -35.2061157, 2015-04-02T20:12:49.446Z
activity, -5.845395, -35.2042655, 2015-04-02T20:14:27.615Z
activity, -5.8451032, -35.2091751, 2015-04-02T20:14:27.615Z
activity, -5.8446707, -35.2093544, 2015-04-02T22:45:42.819Z
activity, -5.8498535, -35.2063179, 2015-04-02T22:45:42.819Z
activity, -5.8498535, -35.2063179, 2015-04-02T22:50:15.247Z
activity, -5.845366, -35.2042312, 2015-04-02T22:50:15.247Z
activity, -5.8454461, -35.20438, 2015-04-03T15:02:24.573Z
activity, -5.8417792, -35.2049369, 2015-04-03T15:02:24.573Z
activity, -5.8417887, -35.204956, 2015-04-03T16:09:22.736Z
activity, -5.845591, -35.2042503, 2015-04-03T16:09:22.736Z
activity, -5.8456397, -35.2045478, 2015-04-04T21:45:19.272Z
activity, -5.9036388, -35.194664, 2015-04-04T21:45:19.272Z
activity, -5.9040637, -35.1950263, 2015-04-05T17:20:19.358Z
activity, -5.9026274, -35.1951103, 2015-04-05T17:20:19.358Z
activity, -5.8991961, -35.1967239, 2015-04-05T17:38:13.256Z
activity, -5.8965263, -35.1978683, 2015-04-05T17:38:13.256Z
activity, -5.891273, -35.2476997, 2015-04-05T18:08:32.781Z
activity, -5.895399, -35.2443771, 2015-04-05T18:08:32.781Z
activity, -5.8952226, -35.2444038, 2015-04-05T23:06:29.876Z
activity, -5.8473515, -35.2064933, 2015-04-05T23:06:29.876Z
activity, -5.8473515, -35.2064933, 2015-04-05T23:35:02.700Z
activity, -5.8467121, -35.2057876, 2015-04-05T23:35:02.700Z
activity, -5.8431744, -35.2000503, 2015-04-06T13:47:36.835Z
activity, -5.8453464, -35.2042083, 2015-04-06T13:47:36.835Z
activity, -5.8453493, -35.2042121, 2015-04-07T12:02:09.054Z
activity, -5.8431744, -35.2000503, 2015-04-07T12:02:09.054Z
activity, -5.8433389, -35.1999015, 2015-04-07T15:14:53.624Z
activity, -5.8453693, -35.204235, 2015-04-07T15:14:53.624Z
activity, -5.845344, -35.2042083, 2015-04-07T22:20:20.908Z
activity, -5.8433389, -35.1999015, 2015-04-07T22:20:20.908Z
activity, -5.8438844, -35.1998558, 2015-04-08T01:41:42.267Z
activity, -5.8453354, -35.2041969, 2015-04-08T01:41:42.267Z
activity, -5.8453955, -35.2042655, 2015-04-08T11:57:40.407Z
activity, -5.8432974, -35.1998977, 2015-04-08T11:57:40.407Z
activity, -5.8432974, -35.1998977, 2015-04-08T11:59:40.580Z
activity, -5.8453416, -35.2042045, 2015-04-08T11:59:40.580Z
activity, -5.845366, -35.2042312, 2015-04-09T11:23:49.729Z
activity, -5.8432908, -35.1998977, 2015-04-09T11:23:49.729Z
activity, -5.8431591, -35.2003288, 2015-04-09T15:04:46.686Z
activity, -5.8453431, -35.2042045, 2015-04-09T15:04:46.686Z
activity, -5.8455848, -35.204483, 2015-04-09T19:01:23.106Z
activity, -5.8469491, -35.2050361, 2015-04-09T19:01:23.106Z
activity, -5.8469491, -35.2050361, 2015-04-09T19:09:59.062Z
activity, -5.8658647, -35.1851539, 2015-04-09T19:09:59.062Z
activity, -5.8658251, -35.1857566, 2015-04-09T19:26:59.433Z
activity, -5.8705706, -35.1893806, 2015-04-09T19:26:59.433Z
activity, -5.8705706, -35.1893806, 2015-04-09T22:10:17.823Z
activity, -5.8501005, -35.205883, 2015-04-09T22:10:17.823Z
activity, -5.8501014, -35.2054595, 2015-04-10T00:18:00.115Z
activity, -5.8455886, -35.2042503, 2015-04-10T00:18:00.115Z
activity, -5.8453679, -35.204235, 2015-04-10T11:55:12.698Z
activity, -5.8432178, -35.1998901, 2015-04-10T11:55:12.698Z
activity, -5.8430862, -35.2003746, 2015-04-10T15:38:52.269Z
activity, -5.8453669, -35.2042312, 2015-04-10T15:38:52.269Z
activity, -5.8500809, -35.2059059, 2015-04-11T00:06:36.703Z
activity, -5.8470129, -35.2051086, 2015-04-11T00:06:36.703Z
activity, -5.8456287, -35.204216, 2015-04-11T00:06:36.703Z
activity, -5.8707137, -35.1894912, 2015-04-11T17:34:29.016Z
activity, -5.8705668, -35.1893768, 2015-04-11T17:34:29.016Z
activity, -5.8704891, -35.1893157, 2015-04-11T18:48:14.780Z
activity, -5.8695082, -35.1844596, 2015-04-11T18:48:14.780Z
activity, -5.8695864, -35.1845245, 2015-04-12T03:28:04.594Z
activity, -5.845354, -35.2042198, 2015-04-12T03:28:04.594Z
activity, -5.8453464, -35.2042083, 2015-04-12T17:52:28.516Z
activity, -5.7957282, -35.2021064, 2015-04-12T17:52:28.516Z
activity, -5.7954874, -35.2027587, 2015-04-12T21:04:09.536Z
activity, -5.7966742, -35.2019424, 2015-04-12T21:04:09.536Z
activity, -5.8453059, -35.2041625, 2015-04-13T13:52:35.188Z
activity, -5.8432092, -35.1998901, 2015-04-13T13:52:35.188Z
activity, -5.8432826, -35.1998939, 2015-04-13T14:57:35.798Z
activity, -5.8453397, -35.2042007, 2015-04-13T14:57:35.798Z
activity, -5.8431477, -35.1997528, 2015-04-14T12:36:32.692Z
activity, -5.8431124, -35.2013397, 2015-04-14T12:36:32.692Z
activity, -5.8431124, -35.2013397, 2015-04-14T12:37:35.292Z
activity, -5.8453216, -35.2041816, 2015-04-14T12:37:35.292Z
activity, -5.8452506, -35.2041015, 2015-04-14T12:55:45.914Z
activity, -5.8507566, -35.2053489, 2015-04-14T12:55:45.914Z
activity, -5.8507566, -35.2053489, 2015-04-14T13:18:29.627Z
activity, -5.8433389, -35.1999015, 2015-04-14T13:18:29.627Z
activity, -5.8431696, -35.2003746, 2015-04-14T15:26:17.783Z
activity, -5.8462052, -35.2037048, 2015-04-14T15:26:17.783Z
activity, -5.8453903, -35.2042579, 2015-04-15T10:45:41.487Z
activity, -5.8417935, -35.2049636, 2015-04-15T10:45:41.487Z
activity, -5.8431386, -35.2089614, 2015-04-15T11:26:35.978Z
activity, -5.8432626, -35.1998939, 2015-04-15T11:26:35.978Z
activity, -5.8432626, -35.1998939, 2015-04-15T11:35:39.865Z
activity, -5.8424344, -35.2000579, 2015-04-15T11:35:39.865Z
activity, -5.8424344, -35.2000579, 2015-04-15T11:37:36.493Z
activity, -5.8406767, -35.1990203, 2015-04-15T11:37:36.493Z
activity, -5.8406767, -35.1990203, 2015-04-15T11:42:57.443Z
activity, -5.8405799, -35.1978492, 2015-04-15T11:42:57.443Z
activity, -5.8410348, -35.197956, 2015-04-15T13:54:12.049Z
activity, -5.8431992, -35.2000503, 2015-04-15T13:54:12.049Z
activity, -5.8438444, -35.2002296, 2015-04-15T15:32:35.418Z
activity, -5.8453507, -35.204216, 2015-04-15T15:32:35.418Z
activity, -5.8455152, -35.2045364, 2015-04-15T20:53:21.739Z
activity, -5.8499794, -35.2060241, 2015-04-15T20:53:21.739Z
activity, -5.8444046, -35.2105751, 2015-04-15T21:37:56.651Z
activity, -5.8501772, -35.2055397, 2015-04-15T21:37:56.651Z
activity, -5.8501892, -35.2055549, 2015-04-15T21:48:57.269Z
activity, -5.8456048, -35.204235, 2015-04-15T21:48:57.269Z
activity, -5.8453216, -35.2041816, 2015-04-16T13:45:26.132Z
activity, -5.843234, -35.1998939, 2015-04-16T13:45:26.132Z
activity, -5.843163, -35.1995964, 2015-04-16T15:05:59.369Z
