name, latitude, longitude, timestamp
activity, -5.8453049, -35.2041625, 2017-04-01T00:48:28.288Z
activity, -5.8429093, -35.2093696, 2017-04-01T00:48:28.288Z
activity, -5.8438611, -35.2093925, 2017-04-01T01:16:00.634Z
activity, -5.8441705, -35.2084083, 2017-04-01T01:16:00.634Z
activity, -5.8451061, -35.2046699, 2017-04-01T01:16:00.634Z
activity, -5.8453049, -35.2041625, 2017-04-01T01:36:10.887Z
activity, -5.8852596, -35.2122764, 2017-04-01T01:36:10.887Z
activity, -5.8852596, -35.2122764, 2017-04-01T02:47:55.402Z
activity, -5.8753004, -35.2095375, 2017-04-01T02:47:55.402Z
activity, -5.8767023, -35.2099075, 2017-04-01T03:29:35.666Z
activity, -5.8560457, -35.2042694, 2017-04-01T03:29:35.666Z
activity, -5.8380441, -35.2064247, 2017-04-01T03:29:35.666Z
activity, -5.8453049, -35.2041625, 2017-04-01T03:29:35.666Z
activity, -5.8453049, -35.2041625, 2017-04-01T11:44:11.727Z
activity, -5.8435516, -35.1994132, 2017-04-01T11:44:11.727Z
activity, -5.8435516, -35.1994132, 2017-04-01T11:58:16.154Z
activity, -5.8453049, -35.2041625, 2017-04-01T11:58:16.154Z
activity, -5.8453049, -35.2041625, 2017-04-01T20:07:33.631Z
activity, -5.8895845, -35.2044563, 2017-04-01T20:07:33.631Z
activity, -5.8896751, -35.2045211, 2017-04-02T03:21:44.896Z
activity, -5.8935737, -35.1994705, 2017-04-02T03:21:44.896Z
activity, -5.8823862, -35.2006301, 2017-04-02T03:21:44.896Z
activity, -5.8713579, -35.203289, 2017-04-02T03:21:44.896Z
activity, -5.8453049, -35.2041625, 2017-04-02T03:21:44.896Z
activity, -5.8453049, -35.2041625, 2017-04-02T17:45:43.537Z
activity, -5.8866071, -35.1885185, 2017-04-02T17:45:43.537Z
activity, -5.8866071, -35.1885185, 2017-04-02T23:06:47.200Z
activity, -5.8676853, -35.1824111, 2017-04-02T23:06:47.200Z
activity, -5.8453049, -35.2041625, 2017-04-02T23:06:47.200Z
activity, -5.8453049, -35.2041625, 2017-04-03T11:49:39.062Z
activity, -5.8435516, -35.1994132, 2017-04-03T11:49:39.062Z
activity, -5.8435516, -35.1994132, 2017-04-03T13:14:26.500Z
activity, -5.8437805, -35.2007865, 2017-04-03T13:14:26.500Z
activity, -5.8453049, -35.2041625, 2017-04-03T13:14:26.500Z
activity, -5.8453049, -35.2041625, 2017-04-03T18:45:01.499Z
activity, -5.8384099, -35.2055664, 2017-04-03T18:45:01.499Z
activity, -5.8384099, -35.2055664, 2017-04-03T18:56:23.858Z
activity, -5.845273, -35.2041282, 2017-04-03T18:56:23.858Z
activity, -5.8453049, -35.2041625, 2017-04-03T21:30:03.005Z
activity, -5.8492493, -35.2065162, 2017-04-03T21:30:03.005Z
activity, -5.8500018, -35.2053527, 2017-04-03T21:51:18Z
