name, latitude, longitude, timestamp
activity, 51.5959053, -0.2438299, 2016-04-05T09:21:18.757Z
activity, 51.5906028, -0.2298642, 2016-04-05T09:21:18.757Z
activity, 51.587368, -0.2510885, 2016-04-05T09:21:18.757Z
activity, 51.587368, -0.2510885, 2016-04-05T11:29:25.047Z
activity, 51.5840301, -0.2436397, 2016-04-05T11:29:25.047Z
activity, 51.5845718, -0.2448337, 2016-04-05T11:46:17.452Z
activity, 51.5112075, -0.0840404, 2016-04-05T11:46:17.452Z
activity, 51.5111351, -0.084007, 2016-04-05T14:15:33.556Z
activity, 51.5121726, -0.08833, 2016-04-05T14:15:33.556Z
activity, 51.5113182, -0.0876692, 2016-04-05T14:15:33.556Z
activity, 51.5113067, -0.0876147, 2016-04-05T14:29:18.693Z
activity, 51.5945472, -0.2419905, 2016-04-05T14:29:18.693Z
activity, 51.5944786, -0.2420513, 2016-04-05T15:19:46.658Z
activity, 51.5958328, -0.2441207, 2016-04-05T15:19:46.658Z
activity, -5.7629303, -35.3722496, 2016-04-06T18:23:26.935Z
activity, -5.7744174, -35.2574462, 2016-04-06T18:23:26.935Z
activity, -5.8417015, -35.2047843, 2016-04-06T18:23:26.935Z
activity, -5.8417572, -35.2048912, 2016-04-06T19:44:42.081Z
activity, -5.8453378, -35.2042007, 2016-04-06T19:44:42.081Z
activity, -5.8453378, -35.2042007, 2016-04-06T21:24:01.121Z
activity, -5.8473052, -35.2076225, 2016-04-06T21:24:01.121Z
activity, -5.8475804, -35.2085113, 2016-04-06T21:24:01.121Z
activity, -5.8472871, -35.2087631, 2016-04-06T21:40:26.683Z
activity, -5.8442788, -35.2088775, 2016-04-06T21:40:26.683Z
activity, -5.84482, -35.2103996, 2016-04-06T21:40:26.683Z
activity, -5.8461947, -35.2090873, 2016-04-06T23:21:33.663Z
activity, -5.8448238, -35.2103996, 2016-04-06T23:21:33.663Z
activity, -5.8449091, -35.2103614, 2016-04-06T23:40:20.099Z
activity, -5.846384, -35.2088088, 2016-04-06T23:40:20.099Z
activity, -5.8456392, -35.2042083, 2016-04-09T18:52:05.059Z
activity, -5.856544, -35.2047653, 2016-04-09T18:52:05.059Z
activity, -5.8499259, -35.2046852, 2016-04-09T19:02:33.748Z
activity, -5.8697042, -35.2036056, 2016-04-09T19:02:33.748Z
activity, -5.8693017, -35.203659, 2016-04-09T19:17:22.042Z
activity, -5.8635578, -35.2035751, 2016-04-09T19:17:22.042Z
activity, -5.8635487, -35.2035827, 2016-04-09T19:48:04.489Z
activity, -5.8597068, -35.2037963, 2016-04-09T19:48:04.489Z
activity, -5.8585357, -35.2038803, 2016-04-10T02:06:01.476Z
activity, -5.845376, -35.2042427, 2016-04-10T02:06:01.476Z
activity, -5.8452901, -35.2041473, 2016-04-10T22:40:13.122Z
activity, -5.8549752, -35.2006301, 2016-04-10T22:40:13.122Z
activity, -5.8549752, -35.2006301, 2016-04-10T22:56:38.067Z
activity, -5.8603668, -35.1993789, 2016-04-10T22:56:38.067Z
activity, -5.8603458, -35.1994094, 2016-04-11T01:06:09.038Z
activity, -5.8588275, -35.2029762, 2016-04-11T01:06:09.038Z
activity, -5.8591842, -35.2089805, 2016-04-11T01:06:09.038Z
activity, -5.8591842, -35.2089805, 2016-04-11T03:17:35.019Z
activity, -5.8584675, -35.2088737, 2016-04-11T03:17:35.019Z
activity, -5.8584675, -35.2088737, 2016-04-11T03:20:06.136Z
activity, -5.845304, -35.2041625, 2016-04-11T03:20:06.136Z
activity, -5.8452687, -35.2041206, 2016-04-12T18:08:11.969Z
activity, -5.8506393, -35.2057189, 2016-04-12T18:08:11.969Z
activity, -5.8452687, -35.2041206, 2016-04-12T18:10:50.996Z
activity, -5.847702, -35.2075653, 2016-04-12T18:10:50.996Z
activity, -5.8102335, -35.2041168, 2016-04-12T18:10:50.996Z
activity, -5.8031702, -35.2027473, 2016-04-12T18:10:50.996Z
activity, -5.7933053, -35.2023086, 2016-04-12T18:10:50.996Z
activity, -5.7933101, -35.2020072, 2016-04-12T20:22:15.166Z
activity, -5.8084726, -35.2090606, 2016-04-12T20:22:15.166Z
activity, -5.8230457, -35.2140579, 2016-04-12T20:22:15.166Z
activity, -5.8230457, -35.2140579, 2016-04-12T20:36:58.790Z
activity, -5.8306994, -35.2172698, 2016-04-12T20:36:58.790Z
activity, -5.8303284, -35.2173118, 2016-04-12T20:36:58.790Z
activity, -5.8297595, -35.2175292, 2016-04-12T20:36:58.790Z
activity, -5.8301672, -35.2173652, 2016-04-12T23:05:22.547Z
activity, -5.8453378, -35.2042007, 2016-04-12T23:05:22.547Z
activity, -5.8453378, -35.2042007, 2016-04-13T13:53:56.755Z
activity, -5.8435516, -35.1994132, 2016-04-13T13:53:56.755Z
activity, -5.8435516, -35.1994132, 2016-04-13T14:43:26.339Z
activity, -5.8453378, -35.2042007, 2016-04-13T14:43:26.339Z
activity, -5.8453378, -35.2042007, 2016-04-13T16:36:00.706Z
activity, -5.8437004, -35.1994285, 2016-04-13T16:36:00.706Z
activity, -5.8435516, -35.1994132, 2016-04-13T17:32:33.681Z
activity, -5.8453273, -35.2041893, 2016-04-13T17:32:33.681Z
activity, -5.8455986, -35.2042427, 2016-04-13T18:57:30.771Z
activity, -5.8327841, -35.2168998, 2016-04-13T18:57:30.771Z
activity, -5.8312377, -35.2173614, 2016-04-13T18:57:30.771Z
activity, -5.8302888, -35.2173233, 2016-04-13T20:57:16.253Z
activity, -5.8453378, -35.2042007, 2016-04-13T20:57:16.253Z
activity, -5.8453092, -35.2041664, 2016-04-13T21:59:43.573Z
activity, -5.8431935, -35.1992874, 2016-04-13T21:59:43.573Z
activity, -5.8435516, -35.1994132, 2016-04-13T23:19:09.836Z
activity, -5.8453364, -35.2041969, 2016-04-13T23:19:09.836Z
activity, -5.843203, -35.199192, 2016-04-14T00:57:41.305Z
activity, -5.845334, -35.2041969, 2016-04-14T00:57:41.305Z
activity, -5.8453378, -35.2042007, 2016-04-14T18:00:52.271Z
activity, -5.7978725, -35.1995811, 2016-04-14T18:00:52.271Z
activity, -5.7933201, -35.2020111, 2016-04-14T18:00:52.271Z
activity, -5.7932257, -35.2019729, 2016-04-14T20:37:50.099Z
activity, -5.8453378, -35.2042007, 2016-04-14T20:37:50.099Z
activity, -5.8453378, -35.2042007, 2016-04-15T14:43:49.256Z
activity, -5.8435125, -35.1998062, 2016-04-15T14:43:49.256Z
activity, -5.8435516, -35.1994132, 2016-04-15T15:45:36.742Z
activity, -5.8453378, -35.2042007, 2016-04-15T15:45:36.742Z
activity, -5.8452901, -35.2041473, 2016-04-15T16:22:57.966Z
activity, -5.841578, -35.2015037, 2016-04-15T16:22:57.966Z
activity, -5.8435454, -35.1994705, 2016-04-15T16:22:57.966Z
activity, -5.8435516, -35.1994132, 2016-04-15T19:48:32.854Z
activity, -5.8451828, -35.2040252, 2016-04-15T19:48:32.854Z
activity, -5.8453378, -35.2042007, 2016-04-15T23:53:48.554Z
activity, -5.8431649, -35.1991271, 2016-04-15T23:53:48.554Z
activity, -5.8431363, -35.1991729, 2016-04-16T01:07:14.816Z
activity, -5.8453235, -35.2041854, 2016-04-16T01:07:14.816Z
activity, -5.8452968, -35.2041549, 2016-04-24T16:41:49.925Z
activity, -5.84101, -35.2116699, 2016-04-24T16:41:49.925Z
activity, -5.8414945, -35.2117767, 2016-04-24T17:39:48.743Z
activity, -5.841072, -35.210762, 2016-04-24T17:39:48.743Z
activity, -5.8410491, -35.2107048, 2016-04-24T17:44:04.519Z
activity, -5.8452835, -35.2041397, 2016-04-24T17:44:04.519Z
activity, -5.8453116, -35.2041702, 2016-04-25T12:13:44.996Z
activity, -5.8435339, -35.1995887, 2016-04-25T12:13:44.996Z
activity, -5.8435163, -35.199768, 2016-04-25T14:04:00.580Z
activity, -5.8453154, -35.204174, 2016-04-25T14:04:00.580Z
activity, -5.8453402, -35.2042045, 2016-04-25T18:50:37.033Z
activity, -5.8433389, -35.1999015, 2016-04-25T18:50:37.033Z
activity, -5.8436665, -35.1997489, 2016-04-25T21:26:24.079Z
activity, -5.8453078, -35.2041664, 2016-04-25T21:26:24.079Z
activity, -5.8453235, -35.2041854, 2016-04-27T14:06:06.731Z
activity, -5.8431482, -35.1997489, 2016-04-27T14:06:06.731Z
activity, -5.8435187, -35.1997451, 2016-04-27T14:06:06.731Z
activity, -5.8438963, -35.1997489, 2016-04-27T17:43:02.390Z
activity, -5.8452844, -35.2041397, 2016-04-27T17:43:02.390Z
activity, -5.8436956, -35.1994781, 2016-04-28T01:01:28.083Z
activity, -5.8452916, -35.2041473, 2016-04-28T01:01:28.083Z
activity, -5.8453402, -35.2042045, 2016-04-28T18:05:19.879Z
activity, -5.841783, -35.2097053, 2016-04-28T18:05:19.879Z
activity, -5.8417448, -35.2097282, 2016-04-28T18:12:12.399Z
activity, -5.7933101, -35.2020072, 2016-04-28T18:12:12.399Z
activity, -5.7933101, -35.2020072, 2016-04-28T20:27:20.877Z
activity, -5.8452796, -35.2041358, 2016-04-28T20:27:20.877Z
activity, -5.8451266, -35.2039604, 2016-04-29T14:20:33.069Z
activity, -5.8435206, -35.1997261, 2016-04-29T14:20:33.069Z
activity, -5.8435516, -35.1994132, 2016-04-29T17:48:46.184Z
activity, -5.8452777, -35.204132, 2016-04-29T17:48:46.184Z
activity, -5.8452777, -35.204132, 2016-04-29T20:28:33.495Z
activity, -5.8452682, -35.2041206, 2016-04-29T20:28:33.495Z
activity, -5.8452897, -35.2041435, 2016-04-29T20:37:31.528Z
activity, -5.8431553, -35.1996765, 2016-04-29T20:37:31.528Z
activity, -5.8425111, -35.1991348, 2016-04-29T20:37:31.528Z
